<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
20230704,07:52:00,109026,109028,109025,109025,7,0,0
20230704,07:53:00,109027,109027,109010,109015,36,0,0
20230704,07:54:00,109015,109015,109009,109012,11,0,0
20230704,07:55:00,109012,109017,109011,109011,7,0,0
20230704,07:56:00,109011,109011,109008,109008,5,0,0
20230704,07:57:00,109008,109009,109007,109008,7,0,0
20230704,07:58:00,109008,109017,109008,109009,12,0,0
20230704,07:59:00,109009,109012,109006,109007,10,0,0
20230704,08:00:00,109008,109009,109002,109009,16,0,0
20230704,08:01:00,109009,109011,109004,109006,11,0,0
20230704,08:02:00,109007,109012,109006,109012,10,0,0
20230704,08:03:00,109012,109012,109008,109008,10,0,0
20230704,08:04:00,109008,109011,109006,109009,7,0,0
20230704,08:05:00,109009,109011,109004,109004,13,0,0
20230704,08:06:00,109004,109004,108998,108998,9,0,0
20230704,08:07:00,108998,109001,108997,108997,10,0,0
20230704,08:08:00,108997,108997,108993,108993,8,0,0
20230704,08:09:00,108993,108993,108983,108983,8,0,0
20230704,08:10:00,108983,108985,108980,108982,14,0,0
20230704,08:11:00,108982,108986,108982,108983,9,0,0
20230704,08:12:00,108983,108988,108983,108984,14,0,0
20230704,08:13:00,108984,108993,108984,108992,9,0,0
20230704,08:14:00,108992,108993,108988,108988,18,0,0
20230704,08:15:00,108988,108988,108983,108984,10,0,0
20230704,08:16:00,108984,108987,108979,108984,20,0,0
20230704,08:17:00,108984,108984,108980,108983,6,0,0
20230704,08:18:00,108982,108982,108979,108979,12,0,0
20230704,08:19:00,108979,108982,108977,108979,17,0,0
20230704,08:20:00,108979,108981,108979,108980,6,0,0
20230704,08:21:00,108981,108984,108979,108981,19,0,0
20230704,08:22:00,108981,108985,108981,108985,16,0,0
20230704,08:23:00,108985,108985,108974,108974,15,0,0
20230704,08:24:00,108974,108980,108974,108979,29,0,0
20230704,08:25:00,108979,108980,108961,108963,26,0,0
20230704,08:26:00,108963,108965,108944,108948,31,0,0
20230704,08:27:00,108948,108952,108943,108949,23,0,0
20230704,08:28:00,108949,108953,108945,108953,18,0,0
20230704,08:29:00,108953,108954,108944,108944,10,0,0
20230704,08:30:00,108944,108946,108943,108943,10,0,0
20230704,08:31:00,108944,108953,108944,108952,14,0,0
20230704,08:32:00,108951,108953,108948,108948,14,0,0
20230704,08:33:00,108949,108959,108946,108959,11,0,0
20230704,08:34:00,108959,108968,108959,108968,11,0,0
20230704,08:35:00,108969,108969,108968,108969,5,0,0
20230704,08:36:00,108970,108974,108970,108974,11,0,0
20230704,08:37:00,108974,108977,108972,108973,12,0,0
20230704,08:38:00,108973,108973,108970,108970,5,0,0
20230704,08:39:00,108969,108972,108964,108970,17,0,0
20230704,08:40:00,108971,108977,108969,108973,15,0,0
20230704,08:41:00,108973,108973,108968,108969,12,0,0
20230704,08:42:00,108969,108973,108965,108973,14,0,0
20230704,08:43:00,108973,108975,108971,108973,7,0,0
20230704,08:44:00,108973,108979,108973,108979,8,0,0
20230704,08:45:00,108979,108988,108979,108987,12,0,0
20230704,08:46:00,108986,108994,108983,108994,15,0,0
20230704,08:47:00,108994,108994,108985,108988,10,0,0
20230704,08:48:00,108988,108989,108988,108989,4,0,0
20230704,08:49:00,108989,108989,108987,108989,7,0,0
20230704,08:50:00,108989,108989,108978,108978,9,0,0
20230704,08:51:00,108977,108979,108977,108978,4,0,0
20230704,08:52:00,108978,108988,108977,108988,23,0,0
20230704,08:53:00,108988,108990,108983,108987,10,0,0
20230704,08:54:00,108987,108989,108982,108982,23,0,0
20230704,08:55:00,108982,108986,108973,108985,37,0,0
20230704,08:56:00,108984,108984,108952,108952,26,0,0
20230704,08:57:00,108952,108957,108949,108956,22,0,0
20230704,08:58:00,108956,108956,108947,108954,16,0,0
20230704,08:59:00,108955,108962,108951,108952,20,0,0
20230704,09:00:00,108952,108960,108950,108959,30,0,0
20230704,09:01:00,108959,108982,108959,108979,28,0,0
20230704,09:02:00,108979,108984,108972,108977,32,0,0
20230704,09:03:00,108977,108985,108969,108985,38,0,0
20230704,09:04:00,108985,108991,108983,108984,40,0,0
20230704,09:05:00,108986,108988,108966,108974,44,0,0
20230704,09:06:00,108974,108983,108971,108972,24,0,0
20230704,09:07:00,108972,108984,108972,108981,34,0,0
20230704,09:08:00,108981,108986,108980,108986,17,0,0
20230704,09:09:00,108986,108993,108982,108988,33,0,0
20230704,09:10:00,108987,108993,108979,108993,52,0,0
20230704,09:11:00,108992,109008,108991,109000,44,0,0
20230704,09:12:00,109000,109011,108997,109008,39,0,0
20230704,09:13:00,109008,109020,109005,109015,65,0,0
20230704,09:14:00,109015,109018,109006,109010,77,0,0
20230704,09:15:00,109010,109015,109004,109004,30,0,0
20230704,09:16:00,109004,109015,109004,109015,11,0,0
20230704,09:17:00,109015,109026,109014,109020,21,0,0
20230704,09:18:00,109021,109030,109019,109025,27,0,0
20230704,09:19:00,109025,109042,109023,109040,28,0,0
20230704,09:20:00,109040,109041,109032,109034,16,0,0
20230704,09:21:00,109034,109041,109031,109032,19,0,0
20230704,09:22:00,109031,109031,109006,109012,38,0,0
20230704,09:23:00,109012,109024,109008,109019,79,0,0
20230704,09:24:00,109020,109033,109016,109030,59,0,0
20230704,09:25:00,109027,109046,109027,109044,40,0,0
20230704,09:26:00,109044,109065,109044,109061,98,0,0
20230704,09:27:00,109061,109072,109061,109066,57,0,0
20230704,09:28:00,109066,109075,109066,109069,26,0,0
20230704,09:29:00,109069,109074,109069,109074,12,0,0
20230704,09:30:00,109076,109086,109076,109085,45,0,0
20230704,09:31:00,109085,109087,109078,109079,26,0,0
20230704,09:32:00,109079,109083,109077,109080,31,0,0
20230704,09:33:00,109080,109088,109079,109081,36,0,0
20230704,09:34:00,109082,109087,109080,109086,21,0,0
20230704,09:35:00,109086,109097,109086,109095,42,0,0
20230704,09:36:00,109096,109099,109091,109095,38,0,0
20230704,09:37:00,109095,109108,109093,109108,31,0,0
20230704,09:38:00,109109,109114,109107,109109,48,0,0
20230704,09:39:00,109109,109111,109092,109094,42,0,0
20230704,09:40:00,109094,109096,109088,109090,34,0,0
20230704,09:41:00,109090,109125,109088,109124,50,0,0
20230704,09:42:00,109125,109125,109119,109120,34,0,0
20230704,09:43:00,109119,109128,109115,109119,39,0,0
20230704,09:44:00,109119,109120,109108,109112,33,0,0
20230704,09:45:00,109112,109130,109108,109125,36,0,0
20230704,09:46:00,109125,109129,109115,109120,82,0,0
20230704,09:47:00,109119,109122,109105,109105,40,0,0
20230704,09:48:00,109105,109108,109100,109105,50,0,0
20230704,09:49:00,109105,109108,109100,109106,51,0,0
20230704,09:50:00,109106,109111,109100,109100,30,0,0
20230704,09:51:00,109100,109102,109090,109092,45,0,0
20230704,09:52:00,109092,109094,109084,109085,25,0,0
20230704,09:53:00,109086,109111,109086,109105,51,0,0
20230704,09:54:00,109105,109139,109105,109139,55,0,0
20230704,09:55:00,109139,109141,109124,109127,67,0,0
20230704,09:56:00,109127,109138,109127,109134,33,0,0
20230704,09:57:00,109134,109140,109123,109123,35,0,0
20230704,09:58:00,109123,109129,109113,109128,58,0,0
20230704,09:59:00,109128,109148,109128,109148,55,0,0
20230704,10:00:00,109148,109148,109122,109125,83,0,0
20230704,10:01:00,109127,109130,109110,109114,62,0,0
20230704,10:02:00,109110,109123,109104,109123,85,0,0
20230704,10:03:00,109122,109129,109115,109116,47,0,0
20230704,10:04:00,109116,109123,109085,109090,65,0,0
20230704,10:05:00,109090,109109,109090,109109,40,0,0
20230704,10:06:00,109109,109130,109109,109125,53,0,0
20230704,10:07:00,109124,109138,109124,109134,53,0,0
20230704,10:08:00,109134,109141,109132,109137,61,0,0
20230704,10:09:00,109137,109138,109112,109115,49,0,0
20230704,10:10:00,109112,109120,109104,109104,69,0,0
20230704,10:11:00,109105,109121,109103,109105,71,0,0
20230704,10:12:00,109106,109106,109084,109089,78,0,0
20230704,10:13:00,109089,109106,109087,109105,48,0,0
20230704,10:14:00,109104,109121,109104,109114,56,0,0
20230704,10:15:00,109115,109117,109102,109105,65,0,0
20230704,10:16:00,109105,109121,109103,109121,68,0,0
20230704,10:17:00,109121,109121,109102,109102,35,0,0
20230704,10:18:00,109102,109105,109097,109102,27,0,0
20230704,10:19:00,109102,109117,109099,109103,42,0,0
20230704,10:20:00,109103,109103,109095,109101,50,0,0
20230704,10:21:00,109101,109106,109090,109090,40,0,0
20230704,10:22:00,109091,109105,109088,109104,32,0,0
20230704,10:23:00,109104,109105,109091,109102,36,0,0
20230704,10:24:00,109102,109113,109102,109109,43,0,0
20230704,10:25:00,109109,109109,109090,109090,35,0,0
20230704,10:26:00,109089,109089,109081,109085,29,0,0
20230704,10:27:00,109089,109090,109081,109084,33,0,0
20230704,10:28:00,109084,109090,109082,109086,39,0,0
20230704,10:29:00,109087,109093,109082,109085,20,0,0
20230704,10:30:00,109083,109090,109083,109086,19,0,0
20230704,10:31:00,109085,109086,109078,109085,35,0,0
20230704,10:32:00,109085,109091,109076,109079,38,0,0
20230704,10:33:00,109079,109093,109079,109087,49,0,0
20230704,10:34:00,109087,109089,109068,109069,42,0,0
20230704,10:35:00,109069,109078,109068,109077,39,0,0
20230704,10:36:00,109078,109080,109068,109071,39,0,0
20230704,10:37:00,109070,109075,109068,109071,31,0,0
20230704,10:38:00,109072,109089,109071,109088,63,0,0
20230704,10:39:00,109088,109088,109068,109070,50,0,0
20230704,10:40:00,109069,109069,109051,109052,43,0,0
20230704,10:41:00,109051,109058,109025,109025,78,0,0
20230704,10:42:00,109026,109030,108983,108983,78,0,0
20230704,10:43:00,108984,108986,108963,108974,77,0,0
20230704,10:44:00,108975,109022,108972,109010,96,0,0
20230704,10:45:00,109010,109025,109008,109021,59,0,0
20230704,10:46:00,109021,109039,109020,109032,87,0,0
20230704,10:47:00,109032,109037,109010,109020,65,0,0
20230704,10:48:00,109020,109033,109016,109033,62,0,0
20230704,10:49:00,109033,109039,109031,109037,22,0,0
20230704,10:50:00,109038,109052,109034,109043,50,0,0
20230704,10:51:00,109044,109057,109044,109051,29,0,0
20230704,10:52:00,109051,109051,109044,109045,39,0,0
20230704,10:53:00,109045,109048,109040,109045,38,0,0
20230704,10:54:00,109045,109045,109027,109032,36,0,0
20230704,10:55:00,109032,109032,109016,109018,33,0,0
20230704,10:56:00,109017,109017,108979,108986,99,0,0
20230704,10:57:00,108983,109001,108982,109000,33,0,0
20230704,10:58:00,109000,109027,109000,109027,41,0,0
20230704,10:59:00,109027,109030,109021,109030,41,0,0
20230704,11:00:00,109030,109036,109026,109035,22,0,0
20230704,11:01:00,109031,109046,109027,109034,36,0,0
20230704,11:02:00,109032,109037,109027,109035,41,0,0
20230704,11:03:00,109035,109045,109028,109029,31,0,0
20230704,11:04:00,109029,109035,109022,109033,35,0,0
20230704,11:05:00,109033,109035,109010,109011,32,0,0
20230704,11:06:00,109011,109025,109007,109018,29,0,0
20230704,11:07:00,109018,109022,109006,109006,29,0,0
20230704,11:08:00,109006,109007,108984,108988,43,0,0
20230704,11:09:00,108988,108991,108974,108976,62,0,0
20230704,11:10:00,108976,108989,108976,108983,40,0,0
20230704,11:11:00,108983,108985,108980,108981,25,0,0
20230704,11:12:00,108981,108985,108978,108981,28,0,0
20230704,11:13:00,108982,108999,108982,108997,19,0,0
20230704,11:14:00,108997,109004,108993,109004,36,0,0
20230704,11:15:00,109004,109008,108987,108989,49,0,0
20230704,11:16:00,108987,109030,108987,109030,56,0,0
20230704,11:17:00,109030,109033,109010,109011,53,0,0
20230704,11:18:00,109010,109015,108997,109010,55,0,0
20230704,11:19:00,109010,109025,109006,109010,39,0,0
20230704,11:20:00,109010,109010,108994,108994,27,0,0
20230704,11:21:00,108994,109005,108989,108999,30,0,0
20230704,11:22:00,108999,109013,108996,109011,33,0,0
20230704,11:23:00,109008,109018,109005,109011,31,0,0
20230704,11:24:00,109013,109014,108990,108990,27,0,0
20230704,11:25:00,108990,109004,108988,109004,20,0,0
20230704,11:26:00,109004,109014,109003,109009,40,0,0
20230704,11:27:00,109009,109011,109002,109004,29,0,0
20230704,11:28:00,109004,109004,108988,108999,29,0,0
20230704,11:29:00,108999,109008,108982,108983,53,0,0
20230704,11:30:00,108979,108987,108958,108958,66,0,0
20230704,11:31:00,108959,108989,108954,108987,47,0,0
20230704,11:32:00,108988,109016,108988,109013,46,0,0
20230704,11:33:00,109015,109019,109004,109005,42,0,0
20230704,11:34:00,109005,109010,109004,109007,23,0,0
20230704,11:35:00,109007,109028,109006,109008,70,0,0
20230704,11:36:00,109007,109019,109003,109014,62,0,0
20230704,11:37:00,109010,109018,109003,109018,46,0,0
20230704,11:38:00,109016,109023,109000,109001,32,0,0
20230704,11:39:00,109001,109001,108984,108987,46,0,0
20230704,11:40:00,108988,108988,108970,108975,46,0,0
20230704,11:41:00,108976,108985,108964,108967,70,0,0
20230704,11:42:00,108967,108969,108942,108943,69,0,0
20230704,11:43:00,108943,108962,108942,108961,35,0,0
20230704,11:44:00,108961,108967,108949,108949,29,0,0
20230704,11:45:00,108949,108961,108946,108961,42,0,0
20230704,11:46:00,108961,108978,108961,108977,24,0,0
20230704,11:47:00,108977,108988,108977,108986,21,0,0
20230704,11:48:00,108987,108989,108975,108977,32,0,0
20230704,11:49:00,108977,108980,108971,108976,26,0,0
20230704,11:50:00,108975,108988,108973,108988,26,0,0
20230704,11:51:00,108988,108990,108977,108977,23,0,0
20230704,11:52:00,108977,108985,108966,108974,32,0,0
20230704,11:53:00,108974,108980,108964,108980,26,0,0
20230704,11:54:00,108980,108985,108961,108961,30,0,0
20230704,11:55:00,108960,108969,108950,108967,27,0,0
20230704,11:56:00,108965,108965,108943,108943,31,0,0
20230704,11:57:00,108942,108942,108921,108932,58,0,0
20230704,11:58:00,108932,108942,108926,108940,61,0,0
20230704,11:59:00,108938,108957,108937,108956,42,0,0
20230704,12:00:00,108956,108969,108947,108960,60,0,0
20230704,12:01:00,108960,108975,108960,108963,48,0,0
20230704,12:02:00,108963,108963,108951,108953,50,0,0
20230704,12:03:00,108952,108957,108948,108949,32,0,0
20230704,12:04:00,108949,108968,108947,108968,13,0,0
20230704,12:05:00,108968,108968,108952,108962,22,0,0
20230704,12:06:00,108964,108968,108957,108967,14,0,0
20230704,12:07:00,108968,108968,108942,108959,40,0,0
20230704,12:08:00,108957,108973,108957,108967,21,0,0
20230704,12:09:00,108972,108991,108972,108986,32,0,0
20230704,12:10:00,108986,108996,108983,108993,36,0,0
20230704,12:11:00,108993,108999,108990,108997,23,0,0
20230704,12:12:00,108999,109000,108989,108991,33,0,0
20230704,12:13:00,108991,109000,108984,108999,25,0,0
20230704,12:14:00,109000,109011,108996,109003,43,0,0
20230704,12:15:00,109004,109012,109003,109006,26,0,0
20230704,12:16:00,109006,109011,109006,109008,8,0,0
20230704,12:17:00,109008,109017,109002,109011,44,0,0
20230704,12:18:00,109011,109013,109006,109012,29,0,0
20230704,12:19:00,109014,109016,109002,109012,41,0,0
20230704,12:20:00,109012,109019,109006,109011,28,0,0
20230704,12:21:00,109011,109016,109010,109011,22,0,0
20230704,12:22:00,109011,109012,108995,109006,54,0,0
20230704,12:23:00,109006,109020,109006,109015,36,0,0
20230704,12:24:00,109016,109029,109016,109029,18,0,0
20230704,12:25:00,109029,109029,109012,109015,23,0,0
20230704,12:26:00,109015,109026,109013,109026,24,0,0
20230704,12:27:00,109026,109031,109026,109027,24,0,0
20230704,12:28:00,109029,109029,109014,109016,20,0,0
20230704,12:29:00,109016,109022,109015,109021,20,0,0
20230704,12:30:00,109021,109021,109012,109020,24,0,0
20230704,12:31:00,109020,109024,109007,109024,34,0,0
20230704,12:32:00,109024,109026,109016,109021,17,0,0
20230704,12:33:00,109021,109025,109003,109003,31,0,0
20230704,12:34:00,109003,109007,108991,109003,40,0,0
20230704,12:35:00,109005,109011,109005,109010,31,0,0
20230704,12:36:00,109010,109011,108991,108991,24,0,0
20230704,12:37:00,108991,109005,108987,109005,18,0,0
20230704,12:38:00,109003,109014,109002,109014,26,0,0
20230704,12:39:00,109015,109029,109015,109027,27,0,0
20230704,12:40:00,109027,109027,109002,109007,36,0,0
20230704,12:41:00,109007,109008,108996,109005,45,0,0
20230704,12:42:00,109005,109017,109002,109003,37,0,0
20230704,12:43:00,109004,109023,109004,109018,23,0,0
20230704,12:44:00,109017,109019,109014,109015,23,0,0
20230704,12:45:00,109016,109018,108998,109001,64,0,0
20230704,12:46:00,109001,109001,108982,108996,28,0,0
20230704,12:47:00,108996,109001,108988,109001,25,0,0
20230704,12:48:00,109004,109005,108976,108993,57,0,0
20230704,12:49:00,108993,108993,108968,108983,31,0,0
20230704,12:50:00,108984,108997,108984,108997,15,0,0
20230704,12:51:00,108997,109007,108997,109005,25,0,0
20230704,12:52:00,109005,109014,109003,109013,19,0,0
20230704,12:53:00,109012,109012,108996,108999,32,0,0
20230704,12:54:00,108999,109000,108990,108996,23,0,0
20230704,12:55:00,108996,109001,108990,108997,27,0,0
20230704,12:56:00,108997,109010,108997,109001,32,0,0
20230704,12:57:00,109001,109003,108987,108987,31,0,0
20230704,12:58:00,108989,108995,108983,108985,38,0,0
20230704,12:59:00,108985,108990,108981,108986,34,0,0
20230704,13:00:00,108986,108988,108982,108982,28,0,0
20230704,13:01:00,108977,108987,108963,108965,55,0,0
20230704,13:02:00,108966,108976,108963,108969,54,0,0
20230704,13:03:00,108969,108988,108968,108983,29,0,0
20230704,13:04:00,108982,108987,108970,108970,42,0,0
20230704,13:05:00,108970,108976,108956,108959,31,0,0
20230704,13:06:00,108958,108977,108957,108969,34,0,0
20230704,13:07:00,108969,108982,108966,108977,21,0,0
20230704,13:08:00,108977,108987,108977,108983,18,0,0
20230704,13:09:00,108983,108999,108983,108998,17,0,0
20230704,13:10:00,108999,108999,108978,108983,26,0,0
20230704,13:11:00,108983,108988,108981,108981,29,0,0
20230704,13:12:00,108981,108986,108976,108978,18,0,0
20230704,13:13:00,108978,109003,108978,108989,28,0,0
20230704,13:14:00,108992,109001,108987,108998,64,0,0
20230704,13:15:00,108999,109003,108988,108993,39,0,0
20230704,13:16:00,108993,109002,108992,108996,29,0,0
20230704,13:17:00,108993,108997,108986,108997,34,0,0
20230704,13:18:00,108996,109016,108996,109014,45,0,0
20230704,13:19:00,109013,109013,108998,109000,27,0,0
20230704,13:20:00,109000,109005,108985,108990,46,0,0
20230704,13:21:00,108991,108999,108990,108997,65,0,0
20230704,13:22:00,108997,109001,108989,109000,41,0,0
20230704,13:23:00,108999,109008,108995,109007,28,0,0
20230704,13:24:00,109007,109016,109006,109010,14,0,0
20230704,13:25:00,109013,109013,108991,108997,26,0,0
20230704,13:26:00,108997,108999,108994,108997,17,0,0
20230704,13:27:00,108996,108998,108993,108994,19,0,0
20230704,13:28:00,108993,109002,108990,108990,48,0,0
20230704,13:29:00,108990,109007,108990,109003,43,0,0
20230704,13:30:00,109000,109017,109000,109010,65,0,0
20230704,13:31:00,109013,109013,108999,109006,36,0,0
20230704,13:32:00,109007,109017,109006,109006,41,0,0
20230704,13:33:00,109003,109006,108999,109002,35,0,0
20230704,13:34:00,109003,109012,109000,109008,17,0,0
20230704,13:35:00,109008,109008,109002,109003,18,0,0
20230704,13:36:00,109003,109008,109003,109003,20,0,0
20230704,13:37:00,109003,109007,109003,109006,19,0,0
20230704,13:38:00,109006,109011,109002,109008,40,0,0
20230704,13:39:00,109008,109010,109006,109008,15,0,0
20230704,13:40:00,109008,109011,109007,109010,10,0,0
20230704,13:41:00,109010,109012,109007,109010,23,0,0
20230704,13:42:00,109010,109012,109008,109010,18,0,0
20230704,13:43:00,109011,109037,109009,109034,59,0,0
20230704,13:44:00,109033,109034,109023,109023,22,0,0
20230704,13:45:00,109023,109030,109018,109028,37,0,0
20230704,13:46:00,109027,109038,109022,109023,42,0,0
20230704,13:47:00,109025,109031,109018,109021,58,0,0
20230704,13:48:00,109022,109034,109020,109030,38,0,0
20230704,13:49:00,109033,109038,109030,109037,37,0,0
20230704,13:50:00,109038,109039,109023,109027,41,0,0
20230704,13:51:00,109026,109028,109014,109017,46,0,0
20230704,13:52:00,109017,109021,109005,109006,44,0,0
20230704,13:53:00,109003,109009,108996,108998,36,0,0
20230704,13:54:00,108998,108999,108989,108991,17,0,0
20230704,13:55:00,108991,108991,108984,108988,25,0,0
20230704,13:56:00,108989,109012,108989,108996,40,0,0
20230704,13:57:00,108996,108999,108977,108978,36,0,0
20230704,13:58:00,108977,108979,108959,108961,37,0,0
20230704,13:59:00,108961,108965,108956,108961,38,0,0
20230704,14:00:00,108961,108972,108961,108970,20,0,0
20230704,14:01:00,108970,108971,108953,108960,24,0,0
20230704,14:02:00,108961,108963,108951,108956,34,0,0
20230704,14:03:00,108958,108972,108958,108968,16,0,0
20230704,14:04:00,108968,108971,108960,108970,24,0,0
20230704,14:05:00,108970,108980,108970,108974,20,0,0
20230704,14:06:00,108974,108977,108971,108973,21,0,0
20230704,14:07:00,108975,108975,108961,108972,29,0,0
20230704,14:08:00,108972,108980,108972,108975,12,0,0
20230704,14:09:00,108975,108975,108941,108942,36,0,0
20230704,14:10:00,108943,108944,108925,108928,29,0,0
20230704,14:11:00,108928,108938,108926,108937,25,0,0
20230704,14:12:00,108938,108953,108935,108948,27,0,0
20230704,14:13:00,108947,108947,108931,108932,22,0,0
20230704,14:14:00,108932,108938,108904,108910,55,0,0
20230704,14:15:00,108906,108907,108897,108902,47,0,0
20230704,14:16:00,108902,108917,108902,108917,27,0,0
20230704,14:17:00,108917,108917,108906,108916,12,0,0
20230704,14:18:00,108916,108916,108907,108911,38,0,0
20230704,14:19:00,108911,108920,108904,108913,41,0,0
20230704,14:20:00,108914,108918,108897,108902,27,0,0
20230704,14:21:00,108902,108922,108902,108921,42,0,0
20230704,14:22:00,108921,108931,108918,108930,25,0,0
20230704,14:23:00,108933,108949,108932,108947,22,0,0
20230704,14:24:00,108947,108947,108928,108936,33,0,0
20230704,14:25:00,108936,108941,108924,108941,48,0,0
20230704,14:26:00,108941,108942,108934,108940,34,0,0
20230704,14:27:00,108939,108943,108935,108943,20,0,0
20230704,14:28:00,108944,108946,108942,108946,21,0,0
20230704,14:29:00,108950,108962,108950,108957,35,0,0
20230704,14:30:00,108957,108960,108952,108952,43,0,0
20230704,14:31:00,108953,108970,108949,108967,65,0,0
20230704,14:32:00,108966,108980,108966,108967,71,0,0
20230704,14:33:00,108965,108967,108959,108966,41,0,0
20230704,14:34:00,108966,108972,108964,108968,53,0,0
20230704,14:35:00,108969,108972,108961,108961,48,0,0
20230704,14:36:00,108962,108967,108953,108960,60,0,0
20230704,14:37:00,108960,108963,108956,108959,43,0,0
20230704,14:38:00,108962,108970,108962,108966,42,0,0
20230704,14:39:00,108966,108974,108965,108969,31,0,0
20230704,14:40:00,108970,108975,108969,108975,20,0,0
20230704,14:41:00,108975,108983,108974,108983,13,0,0
20230704,14:42:00,108985,108996,108985,108993,42,0,0
20230704,14:43:00,108996,109000,108990,108994,59,0,0
20230704,14:44:00,108995,109009,108993,109002,35,0,0
20230704,14:45:00,109000,109012,108999,109011,41,0,0
20230704,14:46:00,109011,109012,109006,109010,25,0,0
20230704,14:47:00,109011,109017,109010,109012,25,0,0
20230704,14:48:00,109012,109020,109012,109019,18,0,0
20230704,14:49:00,109017,109017,109001,109006,30,0,0
20230704,14:50:00,109003,109011,109001,109004,32,0,0
20230704,14:51:00,109004,109010,109004,109009,18,0,0
20230704,14:52:00,109006,109022,109005,109020,24,0,0
20230704,14:53:00,109021,109021,109009,109009,30,0,0
20230704,14:54:00,109010,109016,108987,108988,59,0,0
20230704,14:55:00,108985,108988,108980,108985,44,0,0
20230704,14:56:00,108986,108996,108985,108995,39,0,0
20230704,14:57:00,108996,109002,108982,108982,46,0,0
20230704,14:58:00,108981,108994,108980,108984,42,0,0
20230704,14:59:00,108984,108989,108979,108983,51,0,0
20230704,15:00:00,108983,108987,108964,108964,60,0,0
20230704,15:01:00,108964,108965,108948,108950,54,0,0
20230704,15:02:00,108950,108958,108945,108955,48,0,0
20230704,15:03:00,108955,108965,108951,108951,53,0,0
20230704,15:04:00,108951,108951,108938,108940,29,0,0
20230704,15:05:00,108942,108955,108939,108951,77,0,0
20230704,15:06:00,108951,108959,108949,108955,47,0,0
20230704,15:07:00,108954,108958,108948,108957,47,0,0
20230704,15:08:00,108957,108957,108947,108951,49,0,0
20230704,15:09:00,108949,108953,108946,108953,38,0,0
20230704,15:10:00,108954,108977,108949,108973,60,0,0
20230704,15:11:00,108973,108982,108970,108978,42,0,0
20230704,15:12:00,108978,108987,108978,108987,21,0,0
20230704,15:13:00,108986,109000,108986,108997,29,0,0
20230704,15:14:00,108995,108997,108990,108991,27,0,0
20230704,15:15:00,108992,109002,108992,108998,33,0,0
20230704,15:16:00,108998,108998,108978,108983,50,0,0
20230704,15:17:00,108983,108983,108971,108971,17,0,0
20230704,15:18:00,108970,108970,108967,108967,13,0,0
20230704,15:19:00,108967,108975,108966,108966,19,0,0
20230704,15:20:00,108966,108976,108966,108969,36,0,0
20230704,15:21:00,108971,108978,108971,108976,33,0,0
20230704,15:22:00,108976,108976,108968,108972,42,0,0
20230704,15:23:00,108972,108972,108960,108966,41,0,0
20230704,15:24:00,108966,108967,108962,108967,10,0,0
20230704,15:25:00,108966,108973,108964,108972,26,0,0
20230704,15:26:00,108972,108977,108972,108977,17,0,0
20230704,15:27:00,108977,108978,108969,108969,30,0,0
20230704,15:28:00,108969,108979,108969,108978,20,0,0
20230704,15:29:00,108978,108986,108975,108985,24,0,0
20230704,15:30:00,108986,108995,108984,108987,41,0,0
20230704,15:31:00,108988,108988,108975,108984,27,0,0
20230704,15:32:00,108984,108984,108976,108978,15,0,0
20230704,15:33:00,108978,108979,108967,108967,21,0,0
20230704,15:34:00,108968,108985,108968,108978,22,0,0
20230704,15:35:00,108979,108982,108975,108975,23,0,0
20230704,15:36:00,108975,108985,108965,108966,27,0,0
20230704,15:37:00,108967,108976,108967,108976,20,0,0
20230704,15:38:00,108976,108982,108972,108980,21,0,0
20230704,15:39:00,108980,108982,108973,108976,26,0,0
20230704,15:40:00,108977,108982,108975,108981,24,0,0
20230704,15:41:00,108981,108982,108975,108977,29,0,0
20230704,15:42:00,108977,108978,108977,108978,6,0,0
20230704,15:43:00,108978,108980,108977,108979,21,0,0
20230704,15:44:00,108979,108992,108976,108986,43,0,0
20230704,15:45:00,108986,108993,108983,108988,40,0,0
20230704,15:46:00,108988,108989,108981,108986,33,0,0
20230704,15:47:00,108986,108995,108986,108992,35,0,0
20230704,15:48:00,108992,108998,108987,108991,31,0,0
20230704,15:49:00,108991,108994,108988,108993,28,0,0
20230704,15:50:00,108993,109001,108991,109001,25,0,0
20230704,15:51:00,109001,109004,108997,109002,50,0,0
20230704,15:52:00,109003,109007,108988,108990,56,0,0
20230704,15:53:00,108991,108992,108987,108990,17,0,0
20230704,15:54:00,108990,108990,108982,108988,35,0,0
20230704,15:55:00,108989,109002,108989,108998,26,0,0
20230704,15:56:00,108998,109004,108990,108992,28,0,0
20230704,15:57:00,108991,108993,108987,108993,39,0,0
20230704,15:58:00,108993,108999,108993,108996,30,0,0
20230704,15:59:00,108995,109013,108994,109007,59,0,0
20230704,16:00:00,109006,109013,108999,109008,97,0,0
20230704,16:01:00,109008,109013,109006,109006,41,0,0
20230704,16:02:00,109006,109006,108995,108996,53,0,0
20230704,16:03:00,108996,108996,108979,108979,61,0,0
20230704,16:04:00,108981,108989,108976,108981,59,0,0
20230704,16:05:00,108981,108982,108963,108972,68,0,0
20230704,16:06:00,108973,108983,108972,108981,46,0,0
20230704,16:07:00,108981,108987,108978,108981,26,0,0
20230704,16:08:00,108982,108984,108977,108983,37,0,0
